SGA_ID,Predicted_Type_spiral,Predicted_Type_elliptical,Predicted_Type_irregular,Predicted_Type_lenticular,Predicted_Type
1394388.0,Spiral,Other,Other,Other,Spiral
1394279.0,Spiral,Other,Other,Other,Spiral
1393340.0,Other,Other,Irregular,Other,Irregular
1393505.0,Other,Other,Irregular,Other,Irregular
1393609.0,Spiral,Other,Other,Other,Spiral
1393662.0,Spiral,Other,Other,Other,Spiral
1393800.0,Spiral,Other,Other,Other,Spiral
1393957.0,Spiral,Other,Other,Other,Spiral
1394029.0,Spiral,Other,Other,Other,Spiral
1394075.0,Spiral,Other,Other,Other,Spiral
1394185.0,Other,Other,Irregular,Other,Irregular
1394212.0,Spiral,Other,Other,Other,Spiral
1394261.0,Spiral,Other,Other,Other,Spiral
1393958.0,Other,Other,Irregular,Other,Irregular
1386349.0,Spiral,Other,Other,Other,Spiral
1390910.0,Spiral,Other,Other,Other,Spiral
1388577.0,Other,Other,Irregular,Other,Irregular
1388359.0,Spiral,Other,Other,Other,Spiral
1388346.0,Spiral,Other,Other,Other,Spiral
1388265.0,Spiral,Other,Other,Other,Spiral
1388264.0,Spiral,Other,Other,Other,Spiral
1388177.0,Spiral,Other,Other,Other,Spiral
1388089.0,Other,Other,Irregular,Other,Irregular
1388042.0,Spiral,Other,Other,Other,Spiral
1388028.0,Other,Other,Irregular,Other,Irregular
1387734.0,Spiral,Other,Other,Other,Spiral
1387691.0,Spiral,Other,Other,Other,Spiral
1387582.0,Spiral,Other,Other,Other,Spiral
1387280.0,Spiral,Other,Other,Other,Spiral
1386645.0,Spiral,Other,Other,Other,Spiral
1386699.0,Spiral,Other,Other,Other,Spiral
1386707.0,Spiral,Other,Other,Other,Spiral
1386720.0,Spiral,Other,Other,Other,Spiral
1386761.0,Other,Other,Irregular,Other,Irregular
1386789.0,Spiral,Other,Other,Other,Spiral
1386896.0,Other,Other,Irregular,Other,Irregular
1386961.0,Spiral,Other,Other,Other,Spiral
1387021.0,Other,Other,Irregular,Other,Irregular
1387150.0,Spiral,Other,Other,Other,Spiral
1386758.0,Spiral,Other,Other,Other,Spiral
1390984.0,Other,Other,Irregular,Other,Irregular
1388850.0,Spiral,Other,Other,Other,Spiral
1390882.0,Other,Other,Irregular,Other,Irregular
1390846.0,Spiral,Other,Other,Other,Spiral
1390840.0,Other,Other,Irregular,Other,Irregular
1390606.0,Spiral,Other,Other,Other,Spiral
1390579.0,Spiral,Other,Other,Other,Spiral
1390512.0,Other,Other,Irregular,Other,Irregular
1390503.0,Other,Other,Irregular,Other,Irregular
1390480.0,Spiral,Other,Other,Other,Spiral
1390411.0,Spiral,Other,Other,Other,Spiral
1390353.0,Spiral,Other,Other,Other,Spiral
1390217.0,Spiral,Other,Other,Other,Spiral
1390128.0,Spiral,Other,Other,Other,Spiral
1390106.0,Other,Other,Irregular,Other,Irregular
1390104.0,Other,Other,Irregular,Other,Irregular
1390048.0,Other,Other,Irregular,Other,Irregular
1390040.0,Spiral,Other,Other,Other,Spiral
1388906.0,Other,Other,Irregular,Other,Irregular
1389045.0,Other,Other,Irregular,Other,Irregular
1389124.0,Spiral,Other,Other,Other,Spiral
1389224.0,Spiral,Other,Other,Other,Spiral
1389236.0,Spiral,Other,Other,Other,Spiral
1389327.0,Spiral,Other,Other,Other,Spiral
1389466.0,Spiral,Other,Other,Other,Spiral
1389779.0,Other,Other,Irregular,Other,Irregular
1389827.0,Other,Other,Irregular,Other,Irregular
1389330.0,Spiral,Other,Other,Other,Spiral
1414627.0,Spiral,Other,Other,Other,Spiral
1414655.0,Spiral,Other,Other,Other,Spiral
5001127.0,Spiral,Other,Other,Other,Spiral
5001124.0,Spiral,Other,Other,Other,Spiral
5001122.0,Spiral,Other,Other,Other,Spiral
5001105.0,Spiral,Other,Other,Other,Spiral
5001067.0,Spiral,Other,Other,Other,Spiral
5001041.0,Spiral,Other,Other,Other,Spiral
5001039.0,Spiral,Other,Other,Other,Spiral
5001025.0,Spiral,Other,Other,Other,Spiral
5001024.0,Spiral,Other,Other,Other,Spiral
5001019.0,Spiral,Other,Other,Other,Spiral
5000999.0,Spiral,Other,Other,Other,Spiral
5000993.0,Spiral,Other,Other,Other,Spiral
5000985.0,Spiral,Other,Other,Other,Spiral
5000867.0,Spiral,Other,Other,Other,Spiral
5000872.0,Spiral,Other,Other,Other,Spiral
5000876.0,Spiral,Other,Other,Other,Spiral
5001132.0,Spiral,Other,Other,Other,Spiral
5000955.0,Spiral,Other,Other,Other,Spiral
5000961.0,Spiral,Other,Other,Other,Spiral
5000971.0,Spiral,Other,Other,Other,Spiral
5000935.0,Spiral,Other,Other,Other,Spiral
5001146.0,Spiral,Other,Other,Other,Spiral
5001377.0,Spiral,Other,Other,Other,Spiral
5001368.0,Spiral,Other,Other,Other,Spiral
5001347.0,Spiral,Other,Other,Other,Spiral
5001340.0,Spiral,Other,Other,Other,Spiral
5001337.0,Spiral,Other,Other,Other,Spiral
5001335.0,Spiral,Other,Other,Other,Spiral
5001325.0,Spiral,Other,Other,Other,Spiral
5001175.0,Spiral,Other,Other,Other,Spiral
5001183.0,Other,Other,Irregular,Other,Irregular
5001140.0,Spiral,Other,Other,Other,Spiral
5001297.0,Other,Other,Irregular,Other,Irregular
5001302.0,Spiral,Other,Other,Other,Spiral
5001306.0,Other,Elliptical,Other,Other,Elliptical
5001417.0,Spiral,Other,Other,Other,Spiral
4004484.0,Spiral,Other,Other,Other,Spiral
1434196.0,Spiral,Other,Other,Other,Spiral
1434173.0,Spiral,Other,Other,Other,Spiral
1433963.0,Other,Other,Irregular,Other,Irregular
1433829.0,Other,Other,Irregular,Other,Irregular
1433817.0,Spiral,Other,Other,Other,Spiral
1433810.0,Spiral,Other,Other,Other,Spiral
1433627.0,Spiral,Other,Other,Other,Spiral
1433615.0,Spiral,Other,Other,Other,Spiral
1432989.0,Spiral,Other,Other,Other,Spiral
1433046.0,Spiral,Other,Other,Other,Spiral
1434225.0,Spiral,Other,Other,Other,Spiral
1433203.0,Other,Other,Irregular,Other,Irregular
1433333.0,Other,Other,Irregular,Other,Irregular
1433481.0,Spiral,Other,Other,Other,Spiral
1433530.0,Other,Other,Irregular,Other,Irregular
1433313.0,Other,Other,Irregular,Other,Irregular
5000736.0,Spiral,Other,Other,Other,Spiral
1434277.0,Other,Other,Irregular,Other,Irregular
4004209.0,Spiral,Other,Other,Other,Spiral
4004099.0,Spiral,Other,Other,Other,Spiral
4002968.0,Spiral,Other,Other,Other,Spiral
3008119.0,Other,Other,Irregular,Other,Irregular
1436125.0,Other,Other,Irregular,Other,Irregular
1436046.0,Spiral,Other,Other,Other,Spiral
1435674.0,Spiral,Other,Other,Other,Spiral
1435668.0,Spiral,Other,Other,Other,Spiral
1435543.0,Spiral,Other,Other,Other,Spiral
1434739.0,Spiral,Other,Other,Other,Spiral
1434790.0,Other,Other,Irregular,Other,Irregular
1434898.0,Spiral,Other,Other,Other,Spiral
1435027.0,Other,Other,Irregular,Other,Irregular
1435124.0,Other,Other,Irregular,Other,Irregular
1435414.0,Spiral,Other,Other,Other,Spiral
1435532.0,Spiral,Other,Other,Other,Spiral
1434918.0,Other,Other,Irregular,Other,Irregular
1432863.0,Spiral,Other,Other,Other,Spiral
5001447.0,Spiral,Other,Other,Other,Spiral
5002591.0,Spiral,Other,Other,Other,Spiral
5002585.0,Spiral,Other,Other,Other,Spiral
5002577.0,Spiral,Other,Other,Other,Spiral
5002511.0,Spiral,Other,Other,Other,Spiral
5002449.0,Spiral,Other,Other,Other,Spiral
5002440.0,Spiral,Other,Other,Other,Spiral
5002425.0,Spiral,Other,Other,Other,Spiral
5002421.0,Spiral,Other,Other,Other,Spiral
5002410.0,Spiral,Other,Other,Other,Spiral
5002395.0,Spiral,Other,Other,Other,Spiral
5002389.0,Spiral,Other,Other,Other,Spiral
5002388.0,Spiral,Other,Other,Other,Spiral
5002384.0,Spiral,Other,Other,Other,Spiral
5002195.0,Spiral,Other,Other,Other,Spiral
5002196.0,Spiral,Other,Other,Other,Spiral
5002212.0,Spiral,Other,Other,Other,Spiral
5002251.0,Spiral,Other,Other,Other,Spiral
5002293.0,Spiral,Other,Other,Other,Spiral
5002295.0,Spiral,Other,Other,Other,Spiral
5002338.0,Spiral,Other,Other,Other,Spiral
5002355.0,Spiral,Other,Other,Other,Spiral
5002375.0,Spiral,Other,Other,Other,Spiral
5002289.0,Spiral,Other,Other,Other,Spiral
5002158.0,Spiral,Other,Other,Other,Spiral
5002603.0,Spiral,Other,Other,Other,Spiral
5003044.0,Spiral,Other,Other,Other,Spiral
5003026.0,Spiral,Other,Other,Other,Spiral
5003004.0,Spiral,Other,Other,Other,Spiral
5002994.0,Spiral,Other,Other,Other,Spiral
5002979.0,Spiral,Other,Other,Other,Spiral
5002967.0,Spiral,Other,Other,Other,Spiral
5002921.0,Spiral,Other,Other,Other,Spiral
5002867.0,Other,Other,Irregular,Other,Irregular
5002833.0,Spiral,Other,Other,Other,Spiral
5002798.0,Spiral,Other,Other,Other,Spiral
5002624.0,Spiral,Other,Other,Other,Spiral
5002652.0,Spiral,Other,Other,Other,Spiral
5002677.0,Spiral,Other,Other,Other,Spiral
5002698.0,Spiral,Other,Other,Other,Spiral
5002735.0,Spiral,Other,Other,Other,Spiral
5002752.0,Spiral,Other,Other,Other,Spiral
5002764.0,Spiral,Other,Other,Other,Spiral
5002770.0,Spiral,Other,Other,Other,Spiral
5002784.0,Spiral,Other,Other,Other,Spiral
5002101.0,Other,Other,Irregular,Other,Irregular
5001674.0,Spiral,Other,Other,Other,Spiral
5001655.0,Spiral,Other,Other,Other,Spiral
5001652.0,Spiral,Other,Other,Other,Spiral
5001619.0,Spiral,Other,Other,Other,Spiral
5001604.0,Spiral,Other,Other,Other,Spiral
5001570.0,Spiral,Other,Other,Other,Spiral
5001463.0,Spiral,Other,Other,Other,Spiral
5001465.0,Spiral,Other,Other,Other,Spiral
5001468.0,Spiral,Other,Other,Other,Spiral
5001472.0,Spiral,Other,Other,Other,Spiral
5001476.0,Spiral,Other,Other,Other,Spiral
5001496.0,Spiral,Other,Other,Other,Spiral
5001730.0,Spiral,Other,Other,Other,Spiral
5001511.0,Spiral,Other,Other,Other,Spiral
5001518.0,Other,Other,Irregular,Other,Irregular
5001542.0,Spiral,Other,Other,Other,Spiral
5001505.0,Spiral,Other,Other,Other,Spiral
5001735.0,Spiral,Other,Other,Other,Spiral
5001740.0,Spiral,Other,Other,Other,Spiral
5002068.0,Spiral,Other,Other,Other,Spiral
5002036.0,Spiral,Other,Other,Other,Spiral
5001984.0,Spiral,Other,Other,Other,Spiral
5001923.0,Spiral,Other,Other,Other,Spiral
5001902.0,Spiral,Other,Other,Other,Spiral
5001898.0,Spiral,Other,Other,Other,Spiral
5001857.0,Spiral,Other,Other,Other,Spiral
5001855.0,Spiral,Other,Other,Other,Spiral
5001847.0,Spiral,Other,Other,Other,Spiral
5001748.0,Spiral,Other,Other,Other,Spiral
5001750.0,Spiral,Other,Other,Other,Spiral
5001754.0,Spiral,Other,Other,Other,Spiral
5001756.0,Spiral,Other,Other,Other,Spiral
5001771.0,Spiral,Other,Other,Other,Spiral
5001737.0,Other,Other,Irregular,Other,Irregular
5001817.0,Spiral,Other,Other,Other,Spiral
5001824.0,Spiral,Other,Other,Other,Spiral
5001781.0,Spiral,Other,Other,Other,Spiral
1420638.0,Other,Other,Irregular,Other,Irregular
1420636.0,Spiral,Other,Other,Other,Spiral
1420451.0,Spiral,Other,Other,Other,Spiral
1420391.0,Spiral,Other,Other,Other,Spiral
1420371.0,Other,Other,Irregular,Other,Irregular
1420126.0,Spiral,Other,Other,Other,Spiral
1420064.0,Spiral,Other,Other,Other,Spiral
1419869.0,Spiral,Other,Other,Other,Spiral
1419863.0,Spiral,Other,Other,Other,Spiral
1419834.0,Other,Other,Irregular,Other,Irregular
1419803.0,Other,Other,Irregular,Other,Irregular
1419796.0,Spiral,Other,Other,Other,Spiral
1419543.0,Other,Other,Irregular,Other,Irregular
1419489.0,Spiral,Other,Other,Other,Spiral
1418839.0,Other,Other,Irregular,Other,Irregular
1418951.0,Spiral,Other,Other,Other,Spiral
1418964.0,Spiral,Other,Other,Other,Spiral
1419111.0,Spiral,Other,Other,Other,Spiral
1420727.0,Other,Other,Irregular,Other,Irregular
1419192.0,Spiral,Other,Other,Other,Spiral
1419312.0,Spiral,Other,Other,Other,Spiral
1419422.0,Spiral,Other,Other,Other,Spiral
1419435.0,Other,Other,Irregular,Other,Irregular
1419462.0,Spiral,Other,Other,Other,Spiral
1418701.0,Spiral,Other,Other,Other,Spiral
1420752.0,Spiral,Other,Other,Other,Spiral
1420997.0,Other,Other,Irregular,Other,Irregular
1422819.0,Spiral,Other,Other,Other,Spiral
1422615.0,Other,Other,Irregular,Other,Irregular
1422565.0,Spiral,Other,Other,Other,Spiral
1422440.0,Spiral,Other,Other,Other,Spiral
1422412.0,Other,Other,Irregular,Other,Irregular
1422242.0,Other,Other,Other,Lenticular,Lenticular
1422230.0,Other,Other,Irregular,Other,Irregular
1422144.0,Spiral,Other,Other,Other,Spiral
1422092.0,Spiral,Other,Other,Other,Spiral
1422027.0,Spiral,Other,Other,Other,Spiral
1422007.0,Other,Other,Irregular,Other,Irregular
1421013.0,Other,Other,Irregular,Other,Irregular
1421053.0,Spiral,Other,Other,Other,Spiral
1421090.0,Spiral,Other,Other,Other,Spiral
1421095.0,Spiral,Other,Other,Other,Spiral
1421106.0,Other,Other,Irregular,Other,Irregular
1421192.0,Other,Other,Irregular,Other,Irregular
1421252.0,Other,Other,Irregular,Other,Irregular
1421376.0,Other,Other,Irregular,Other,Irregular
1421387.0,Spiral,Other,Other,Other,Spiral
1421472.0,Other,Other,Irregular,Other,Irregular
1421548.0,Spiral,Other,Other,Other,Spiral
1421585.0,Other,Other,Irregular,Other,Irregular
1421844.0,Other,Other,Irregular,Other,Irregular
1421296.0,Spiral,Other,Other,Other,Spiral
1422832.0,Spiral,Other,Other,Other,Spiral
1418598.0,Other,Other,Irregular,Other,Irregular
1418370.0,Spiral,Other,Other,Other,Spiral
1416503.0,Spiral,Other,Other,Other,Spiral
1416446.0,Spiral,Other,Other,Other,Spiral
1416428.0,Spiral,Other,Other,Other,Spiral
1416369.0,Spiral,Other,Other,Other,Spiral
1416349.0,Spiral,Other,Other,Other,Spiral
1415943.0,Spiral,Other,Other,Other,Spiral
1415702.0,Other,Other,Irregular,Other,Irregular
1415650.0,Spiral,Other,Other,Other,Spiral
1415614.0,Spiral,Other,Other,Other,Spiral
1415581.0,Spiral,Other,Other,Other,Spiral
1415507.0,Spiral,Other,Other,Other,Spiral
1415479.0,Spiral,Other,Other,Other,Spiral
1415425.0,Spiral,Other,Other,Other,Spiral
1414669.0,Spiral,Other,Other,Other,Spiral
1414869.0,Spiral,Other,Other,Other,Spiral
1414998.0,Other,Other,Irregular,Other,Irregular
1416531.0,Spiral,Other,Other,Other,Spiral
1415011.0,Other,Other,Irregular,Other,Irregular
1415147.0,Spiral,Other,Other,Other,Spiral
1415272.0,Spiral,Other,Other,Other,Spiral
1415293.0,Other,Other,Irregular,Other,Irregular
1415295.0,Other,Other,Irregular,Other,Irregular
1415020.0,Other,Other,Irregular,Other,Irregular
1418501.0,Spiral,Other,Other,Other,Spiral
1416629.0,Other,Elliptical,Other,Other,Elliptical
1416831.0,Spiral,Other,Other,Other,Spiral
1418351.0,Other,Other,Irregular,Other,Irregular
1418337.0,Spiral,Other,Other,Other,Spiral
1418295.0,Other,Other,Irregular,Other,Irregular
1418133.0,Other,Other,Irregular,Other,Irregular
1418025.0,Spiral,Other,Other,Other,Spiral
1418000.0,Spiral,Other,Other,Other,Spiral
1417897.0,Spiral,Other,Other,Other,Spiral
1417881.0,Other,Other,Irregular,Other,Irregular
1417865.0,Spiral,Other,Other,Other,Spiral
1417790.0,Other,Other,Irregular,Other,Irregular
1417739.0,Spiral,Other,Other,Other,Spiral
1416865.0,Spiral,Other,Other,Other,Spiral
1417172.0,Other,Other,Irregular,Other,Irregular
1416687.0,Other,Other,Irregular,Other,Irregular
1417497.0,Other,Other,Irregular,Other,Irregular
1417507.0,Spiral,Other,Other,Other,Spiral
1417530.0,Spiral,Other,Other,Other,Spiral
1417552.0,Spiral,Other,Other,Other,Spiral
1432629.0,Other,Other,Irregular,Other,Irregular
1422845.0,Other,Other,Irregular,Other,Irregular
1423003.0,Other,Other,Irregular,Other,Irregular
1429067.0,Spiral,Other,Other,Other,Spiral
1428716.0,Other,Other,Irregular,Other,Irregular
1428604.0,Other,Other,Irregular,Other,Irregular
1428484.0,Spiral,Other,Other,Other,Spiral
1428450.0,Other,Elliptical,Other,Other,Elliptical
1428289.0,Spiral,Other,Other,Other,Spiral
1428259.0,Spiral,Other,Other,Other,Spiral
1428228.0,Spiral,Other,Other,Other,Spiral
1428098.0,Other,Other,Irregular,Other,Irregular
1428001.0,Other,Other,Irregular,Other,Irregular
1427410.0,Other,Other,Irregular,Other,Irregular
1427435.0,Other,Other,Irregular,Other,Irregular
1427546.0,Spiral,Other,Other,Other,Spiral
1427566.0,Other,Other,Irregular,Other,Irregular
1429195.0,Other,Other,Irregular,Other,Irregular
1427683.0,Other,Other,Irregular,Other,Irregular
1427696.0,Spiral,Other,Other,Other,Spiral
1427764.0,Other,Other,Irregular,Other,Irregular
1427768.0,Other,Other,Irregular,Other,Irregular
1427805.0,Other,Other,Irregular,Other,Irregular
1429347.0,Spiral,Other,Other,Other,Spiral
1429581.0,Spiral,Other,Other,Other,Spiral
1432315.0,Spiral,Other,Other,Other,Spiral
1432291.0,Other,Other,Irregular,Other,Irregular
1432102.0,Other,Other,Irregular,Other,Irregular
1432005.0,Spiral,Other,Other,Other,Spiral
1431995.0,Spiral,Other,Other,Other,Spiral
1431950.0,Spiral,Other,Other,Other,Spiral
1431707.0,Other,Other,Irregular,Other,Irregular
1431453.0,Spiral,Other,Other,Other,Spiral
1431324.0,Spiral,Other,Other,Other,Spiral
1431243.0,Spiral,Other,Other,Other,Spiral
1431205.0,Spiral,Other,Other,Other,Spiral
1429636.0,Spiral,Other,Other,Other,Spiral
1429680.0,Other,Other,Irregular,Other,Irregular
1429793.0,Spiral,Other,Other,Other,Spiral
1429794.0,Other,Other,Irregular,Other,Irregular
1429818.0,Spiral,Other,Other,Other,Spiral
1429823.0,Spiral,Other,Other,Other,Spiral
1429453.0,Spiral,Other,Other,Other,Spiral
1430013.0,Other,Other,Irregular,Other,Irregular
1430214.0,Spiral,Other,Other,Other,Spiral
1430435.0,Spiral,Other,Other,Other,Spiral
1430687.0,Other,Other,Irregular,Other,Irregular
1430725.0,Spiral,Other,Other,Other,Spiral
1430751.0,Other,Other,Other,Lenticular,Lenticular
1430770.0,Spiral,Other,Other,Other,Spiral
1430113.0,Spiral,Other,Other,Other,Spiral
1427259.0,Other,Other,Irregular,Other,Irregular
1427176.0,Other,Other,Irregular,Other,Irregular
1424441.0,Spiral,Other,Other,Other,Spiral
1424377.0,Other,Other,Irregular,Other,Irregular
1424274.0,Spiral,Other,Other,Other,Spiral
1424179.0,Spiral,Other,Other,Other,Spiral
1423951.0,Spiral,Other,Other,Other,Spiral
1423914.0,Spiral,Other,Other,Other,Spiral
1423748.0,Spiral,Other,Other,Other,Spiral
1423679.0,Other,Other,Irregular,Other,Irregular
1423573.0,Other,Other,Irregular,Other,Irregular
1423546.0,Other,Other,Irregular,Other,Irregular
1423543.0,Other,Other,Irregular,Other,Irregular
1423116.0,Other,Other,Irregular,Other,Irregular
1423145.0,Spiral,Other,Other,Other,Spiral
1423154.0,Spiral,Other,Other,Other,Spiral
1423181.0,Spiral,Other,Other,Other,Spiral
1423333.0,Spiral,Other,Other,Other,Spiral
1424489.0,Spiral,Other,Other,Other,Spiral
1423380.0,Spiral,Other,Other,Other,Spiral
1258657.0,Other,Other,Irregular,Other,Irregular
1423469.0,Other,Other,Irregular,Other,Irregular
1423481.0,Spiral,Other,Other,Other,Spiral
1423482.0,Other,Other,Irregular,Other,Irregular
1423491.0,Spiral,Other,Other,Other,Spiral
1423449.0,Spiral,Other,Other,Other,Spiral
1427206.0,Spiral,Other,Other,Other,Spiral
1424495.0,Spiral,Other,Other,Other,Spiral
1424605.0,Spiral,Other,Other,Other,Spiral
1427175.0,Spiral,Other,Other,Other,Spiral
1427132.0,Spiral,Other,Other,Other,Spiral
1427092.0,Spiral,Other,Other,Other,Spiral
1426708.0,Other,Other,Irregular,Other,Irregular
1426612.0,Spiral,Other,Other,Other,Spiral
1426404.0,Other,Other,Irregular,Other,Irregular
1426255.0,Other,Other,Irregular,Other,Irregular
1426252.0,Spiral,Other,Other,Other,Spiral
1426136.0,Spiral,Other,Other,Other,Spiral
1426011.0,Spiral,Other,Other,Other,Spiral
1424812.0,Other,Other,Irregular,Other,Irregular
1424974.0,Other,Other,Irregular,Other,Irregular
1425020.0,Spiral,Other,Other,Other,Spiral
1425254.0,Spiral,Other,Other,Other,Spiral
1424506.0,Spiral,Other,Other,Other,Spiral
1425304.0,Other,Other,Irregular,Other,Irregular
1425475.0,Other,Other,Irregular,Other,Irregular
1425710.0,Spiral,Other,Other,Other,Spiral
1425732.0,Spiral,Other,Other,Other,Spiral
1425926.0,Spiral,Other,Other,Other,Spiral
1425995.0,Spiral,Other,Other,Other,Spiral
1425275.0,Spiral,Other,Other,Other,Spiral
1350589.0,Spiral,Other,Other,Other,Spiral
1382219.0,Other,Other,Irregular,Other,Irregular
1361199.0,Other,Other,Irregular,Other,Irregular
1361169.0,Spiral,Other,Other,Other,Spiral
1361139.0,Spiral,Other,Other,Other,Spiral
1361134.0,Spiral,Other,Other,Other,Spiral
1361128.0,Spiral,Other,Other,Other,Spiral
1361025.0,Other,Other,Irregular,Other,Irregular
1361006.0,Spiral,Other,Other,Other,Spiral
1360982.0,Other,Other,Irregular,Other,Irregular
1360957.0,Spiral,Other,Other,Other,Spiral
1360938.0,Other,Other,Irregular,Other,Irregular
1360918.0,Spiral,Other,Other,Other,Spiral
1360915.0,Spiral,Other,Other,Other,Spiral
1360861.0,Spiral,Other,Other,Other,Spiral
1360780.0,Other,Other,Irregular,Other,Irregular
1360755.0,Spiral,Other,Other,Other,Spiral
1360751.0,Spiral,Other,Other,Other,Spiral
1360711.0,Other,Other,Irregular,Other,Irregular
1360698.0,Other,Other,Irregular,Other,Irregular
1360649.0,Spiral,Other,Other,Other,Spiral
1360609.0,Spiral,Other,Other,Other,Spiral
1360578.0,Spiral,Other,Other,Other,Spiral
1360430.0,Spiral,Other,Other,Other,Spiral
1360387.0,Spiral,Other,Other,Other,Spiral
1360909.0,Spiral,Other,Other,Other,Spiral
1361259.0,Spiral,Other,Other,Other,Spiral
1361363.0,Other,Other,Irregular,Other,Irregular
1362479.0,Spiral,Other,Other,Other,Spiral
1362413.0,Spiral,Other,Other,Other,Spiral
1362361.0,Spiral,Other,Other,Other,Spiral
1362325.0,Other,Other,Irregular,Other,Irregular
1362298.0,Other,Other,Irregular,Other,Irregular
1362207.0,Other,Other,Irregular,Other,Irregular
1362169.0,Spiral,Other,Other,Other,Spiral
1362140.0,Spiral,Other,Other,Other,Spiral
1361981.0,Spiral,Other,Other,Other,Spiral
1361913.0,Spiral,Other,Other,Other,Spiral
1361904.0,Spiral,Other,Other,Other,Spiral
1361840.0,Spiral,Other,Other,Other,Spiral
1361409.0,Spiral,Other,Other,Other,Spiral
1361547.0,Spiral,Other,Other,Other,Spiral
1361570.0,Spiral,Other,Other,Other,Spiral
1361618.0,Other,Other,Irregular,Other,Irregular
1361624.0,Other,Other,Irregular,Other,Irregular
1360356.0,Spiral,Other,Other,Other,Spiral
1361689.0,Spiral,Other,Other,Other,Spiral
1361740.0,Spiral,Other,Other,Other,Spiral
1361771.0,Other,Other,Irregular,Other,Irregular
1361782.0,Spiral,Other,Other,Other,Spiral
1361832.0,Other,Other,Irregular,Other,Irregular
1361695.0,Spiral,Other,Other,Other,Spiral
1360354.0,Spiral,Other,Other,Other,Spiral
1360345.0,Spiral,Other,Other,Other,Spiral
1359459.0,Spiral,Other,Other,Other,Spiral
1359413.0,Other,Other,Irregular,Other,Irregular
1359398.0,Spiral,Other,Other,Other,Spiral
1359393.0,Other,Other,Irregular,Other,Irregular
1359380.0,Spiral,Other,Other,Other,Spiral
1359344.0,Spiral,Other,Other,Other,Spiral
1359293.0,Spiral,Other,Other,Other,Spiral
1359274.0,Spiral,Other,Other,Other,Spiral
1359263.0,Spiral,Other,Other,Other,Spiral
1359236.0,Spiral,Other,Other,Other,Spiral
1359187.0,Other,Other,Irregular,Other,Irregular
1359113.0,Other,Other,Irregular,Other,Irregular
1358799.0,Spiral,Other,Other,Other,Spiral
1358801.0,Other,Other,Irregular,Other,Irregular
1358822.0,Spiral,Other,Other,Other,Spiral
1358825.0,Spiral,Other,Other,Other,Spiral
1359498.0,Spiral,Other,Other,Other,Spiral
1358896.0,Spiral,Other,Other,Other,Spiral
1358906.0,Other,Other,Irregular,Other,Irregular
1358927.0,Spiral,Other,Other,Other,Spiral
1358986.0,Spiral,Other,Other,Other,Spiral
1359022.0,Other,Other,Irregular,Other,Irregular
1359067.0,Other,Other,Irregular,Other,Irregular
1359112.0,Spiral,Other,Other,Other,Spiral
1358901.0,Other,Other,Irregular,Other,Irregular
1362491.0,Spiral,Other,Other,Other,Spiral
1359547.0,Spiral,Other,Other,Other,Spiral
1360273.0,Spiral,Other,Other,Other,Spiral
1360200.0,Spiral,Other,Other,Other,Spiral
1360175.0,Spiral,Other,Other,Other,Spiral
1360157.0,Spiral,Other,Other,Other,Spiral
1360093.0,Spiral,Other,Other,Other,Spiral
1360022.0,Spiral,Other,Other,Other,Spiral
1360019.0,Spiral,Other,Other,Other,Spiral
1360009.0,Other,Other,Irregular,Other,Irregular
1359991.0,Other,Other,Irregular,Other,Irregular
1359969.0,Spiral,Other,Other,Other,Spiral
1359967.0,Spiral,Other,Other,Other,Spiral
1359962.0,Spiral,Other,Other,Other,Spiral
1359871.0,Spiral,Other,Other,Other,Spiral
1359626.0,Other,Other,Irregular,Other,Irregular
1359632.0,Spiral,Other,Other,Other,Spiral
1359635.0,Spiral,Other,Other,Other,Spiral
1359641.0,Other,Other,Irregular,Other,Irregular
1359655.0,Spiral,Other,Other,Other,Spiral
1359681.0,Spiral,Other,Other,Other,Spiral
1359505.0,Other,Other,Irregular,Other,Irregular
1359776.0,Spiral,Other,Other,Other,Spiral
1359813.0,Spiral,Other,Other,Other,Spiral
1359815.0,Spiral,Other,Other,Other,Spiral
1359853.0,Spiral,Other,Other,Other,Spiral
1359762.0,Spiral,Other,Other,Other,Spiral
1362545.0,Spiral,Other,Other,Other,Spiral
1362556.0,Other,Other,Irregular,Other,Irregular
1364941.0,Spiral,Other,Other,Other,Spiral
1364937.0,Spiral,Other,Other,Other,Spiral
1364935.0,Spiral,Other,Other,Other,Spiral
1364923.0,Spiral,Other,Other,Other,Spiral
1364871.0,Spiral,Other,Other,Other,Spiral
1364851.0,Other,Other,Irregular,Other,Irregular
1364841.0,Spiral,Other,Other,Other,Spiral
1364750.0,Spiral,Other,Other,Other,Spiral
1364730.0,Other,Other,Irregular,Other,Irregular
1364678.0,Spiral,Other,Other,Other,Spiral
1364647.0,Spiral,Other,Other,Other,Spiral
1364642.0,Spiral,Other,Other,Other,Spiral
1364274.0,Other,Other,Irregular,Other,Irregular
1364279.0,Spiral,Other,Other,Other,Spiral
1364295.0,Spiral,Other,Other,Other,Spiral
1364304.0,Spiral,Other,Other,Other,Spiral
1364331.0,Other,Other,Irregular,Other,Irregular
1364356.0,Spiral,Other,Other,Other,Spiral
1364951.0,Spiral,Other,Other,Other,Spiral
1364468.0,Spiral,Other,Other,Other,Spiral
1364485.0,Spiral,Other,Other,Other,Spiral
1364498.0,Spiral,Other,Other,Other,Spiral
