SGA_ID,Spiral,Spiral_Pred,Elliptical,Elliptical_Pred,Irregular,Irregular_Pred,Lenticular,Lenticular_Pred
725669.0,1,Spiral,0,Other,0,Other,0,Other
725848.0,0,Other,0,Other,0,Other,0,Other
725870.0,0,Other,0,Other,0,Other,0,Other
726137.0,1,Spiral,0,Other,0,Other,0,Other
726146.0,1,Spiral,0,Other,0,Other,0,Other
726373.0,1,Spiral,0,Other,0,Other,0,Other
726398.0,1,Spiral,0,Other,0,Other,0,Other
726423.0,1,Spiral,0,Other,0,Other,0,Other
726761.0,1,Spiral,0,Other,0,Other,0,Other
726896.0,1,Spiral,0,Other,0,Other,0,Other
726990.0,1,Spiral,0,Other,0,Other,0,Other
727010.0,0,Other,0,Other,0,Other,0,Other
727759.0,0,Other,0,Other,0,Other,0,Other
727822.0,0,Other,0,Other,1,Irregular,0,Other
728084.0,1,Spiral,0,Other,0,Other,0,Other
728216.0,1,Spiral,0,Other,0,Other,0,Other
728498.0,0,Other,0,Other,1,Irregular,0,Other
728536.0,1,Spiral,0,Other,0,Other,0,Other
728647.0,0,Other,0,Other,0,Other,0,Other
728736.0,1,Spiral,0,Other,0,Other,0,Other
728766.0,0,Other,0,Other,0,Other,0,Other
728836.0,1,Spiral,0,Other,0,Other,0,Other
728859.0,0,Other,0,Other,1,Irregular,0,Other
728992.0,1,Spiral,0,Other,0,Other,0,Other
729036.0,0,Other,1,Elliptical,0,Other,0,Other
729157.0,1,Spiral,0,Other,0,Other,0,Other
729276.0,1,Spiral,0,Other,0,Other,0,Other
729277.0,0,Other,0,Other,1,Irregular,0,Other
729316.0,0,Other,1,Elliptical,0,Other,0,Other
729464.0,1,Spiral,0,Other,0,Other,0,Other
729568.0,0,Other,0,Other,0,Other,0,Other
729697.0,1,Spiral,0,Other,0,Other,0,Other
729726.0,0,Other,0,Other,0,Other,0,Other
729754.0,1,Spiral,0,Other,0,Other,0,Other
729805.0,1,Spiral,0,Other,0,Other,0,Other
729922.0,1,Spiral,0,Other,0,Other,0,Other
730108.0,0,Other,0,Other,1,Irregular,0,Other
730158.0,0,Other,0,Other,0,Other,0,Other
730198.0,1,Spiral,0,Other,0,Other,0,Other
730250.0,1,Spiral,0,Other,0,Other,0,Other
730467.0,1,Spiral,0,Other,0,Other,0,Other
730485.0,1,Spiral,0,Other,0,Other,0,Other
730521.0,0,Other,0,Other,0,Other,0,Other
730645.0,0,Other,0,Other,0,Other,0,Other
730651.0,1,Spiral,0,Other,0,Other,0,Other
730758.0,1,Spiral,0,Other,0,Other,0,Other
730773.0,0,Other,0,Other,1,Irregular,0,Other
730816.0,1,Spiral,0,Other,0,Other,0,Other
730833.0,0,Other,0,Other,0,Other,0,Other
730941.0,1,Spiral,0,Other,0,Other,0,Other
730964.0,1,Spiral,0,Other,0,Other,0,Other
730994.0,1,Spiral,0,Other,0,Other,0,Other
731082.0,1,Spiral,0,Other,0,Other,0,Other
731285.0,0,Other,0,Other,0,Other,0,Other
731328.0,0,Other,0,Other,0,Other,0,Other
731383.0,1,Spiral,0,Other,0,Other,0,Other
731442.0,1,Spiral,0,Other,0,Other,0,Other
731495.0,0,Other,0,Other,1,Irregular,0,Other
731576.0,1,Spiral,0,Other,0,Other,0,Other
731680.0,0,Other,0,Other,1,Irregular,0,Other
731781.0,1,Spiral,0,Other,0,Other,0,Other
731870.0,1,Spiral,0,Other,0,Other,0,Other
731879.0,1,Spiral,0,Other,0,Other,0,Other
731883.0,1,Spiral,0,Other,0,Other,0,Other
732189.0,0,Other,0,Other,1,Irregular,0,Other
732222.0,1,Spiral,0,Other,0,Other,0,Other
732262.0,0,Other,0,Other,1,Irregular,0,Other
732319.0,0,Other,0,Other,1,Irregular,0,Other
732335.0,0,Other,0,Other,0,Other,0,Other
732520.0,0,Other,0,Other,0,Other,0,Other
732718.0,0,Other,0,Other,1,Irregular,0,Other
732901.0,1,Spiral,0,Other,0,Other,0,Other
732974.0,1,Spiral,0,Other,0,Other,0,Other
732983.0,1,Spiral,0,Other,0,Other,0,Other
733068.0,1,Spiral,0,Other,0,Other,0,Other
733080.0,0,Other,0,Other,0,Other,0,Other
733143.0,0,Other,0,Other,1,Irregular,0,Other
733164.0,0,Other,0,Other,1,Irregular,0,Other
733179.0,1,Spiral,0,Other,0,Other,0,Other
733218.0,1,Spiral,0,Other,0,Other,0,Other
733244.0,1,Spiral,0,Other,0,Other,0,Other
733303.0,1,Spiral,0,Other,0,Other,0,Other
733405.0,1,Spiral,0,Other,0,Other,0,Other
733492.0,1,Spiral,0,Other,0,Other,0,Other
733538.0,1,Spiral,0,Other,0,Other,0,Other
733643.0,0,Other,0,Other,0,Other,0,Other
733712.0,1,Spiral,0,Other,0,Other,0,Other
733727.0,0,Other,1,Elliptical,0,Other,0,Other
733838.0,1,Spiral,0,Other,0,Other,0,Other
733942.0,0,Other,0,Other,0,Other,0,Other
734011.0,1,Spiral,0,Other,0,Other,0,Other
734112.0,0,Other,0,Other,0,Other,0,Other
734328.0,0,Other,0,Other,1,Irregular,0,Other
734434.0,1,Spiral,0,Other,0,Other,0,Other
734448.0,1,Spiral,0,Other,0,Other,0,Other
734541.0,0,Other,0,Other,0,Other,0,Other
734716.0,0,Other,0,Other,0,Other,0,Other
734732.0,1,Spiral,0,Other,0,Other,0,Other
734827.0,1,Spiral,0,Other,0,Other,0,Other
734959.0,0,Other,0,Other,1,Irregular,0,Other
735075.0,1,Spiral,0,Other,0,Other,0,Other
735114.0,1,Spiral,0,Other,0,Other,0,Other
735193.0,1,Spiral,0,Other,0,Other,0,Other
735256.0,0,Other,0,Other,0,Other,0,Other
735258.0,1,Spiral,0,Other,0,Other,0,Other
735443.0,1,Spiral,0,Other,0,Other,0,Other
735598.0,1,Spiral,0,Other,0,Other,0,Other
735665.0,1,Spiral,0,Other,0,Other,0,Other
735668.0,1,Spiral,0,Other,0,Other,0,Other
735735.0,1,Spiral,0,Other,0,Other,0,Other
735807.0,1,Spiral,0,Other,0,Other,0,Other
736124.0,0,Other,0,Other,1,Irregular,0,Other
736202.0,0,Other,0,Other,0,Other,0,Other
736314.0,1,Spiral,0,Other,0,Other,0,Other
736330.0,0,Other,0,Other,0,Other,0,Other
736378.0,1,Spiral,0,Other,0,Other,0,Other
736421.0,1,Spiral,0,Other,0,Other,0,Other
736502.0,1,Spiral,0,Other,0,Other,0,Other
736561.0,1,Spiral,0,Other,0,Other,0,Other
736576.0,0,Other,0,Other,0,Other,0,Other
736655.0,0,Other,0,Other,1,Irregular,0,Other
736700.0,1,Spiral,0,Other,0,Other,0,Other
736821.0,1,Spiral,0,Other,0,Other,0,Other
736862.0,0,Other,0,Other,1,Irregular,0,Other
736942.0,0,Other,0,Other,0,Other,0,Other
736949.0,0,Other,0,Other,0,Other,0,Other
737067.0,0,Other,0,Other,0,Other,1,Lenticular
737131.0,0,Other,0,Other,1,Irregular,0,Other
737282.0,0,Other,0,Other,1,Irregular,0,Other
737316.0,1,Spiral,0,Other,0,Other,0,Other
737649.0,0,Other,0,Other,0,Other,0,Other
737665.0,1,Spiral,0,Other,0,Other,0,Other
737670.0,1,Spiral,0,Other,0,Other,0,Other
737714.0,0,Other,0,Other,1,Irregular,0,Other
737872.0,1,Spiral,0,Other,0,Other,0,Other
737927.0,1,Spiral,0,Other,0,Other,0,Other
737929.0,1,Spiral,0,Other,0,Other,0,Other
738015.0,1,Spiral,0,Other,0,Other,0,Other
738090.0,1,Spiral,0,Other,0,Other,0,Other
738159.0,1,Spiral,0,Other,0,Other,0,Other
738197.0,1,Spiral,0,Other,0,Other,0,Other
738214.0,1,Spiral,0,Other,0,Other,0,Other
738283.0,1,Spiral,0,Other,0,Other,0,Other
738362.0,0,Other,0,Other,1,Irregular,0,Other
738370.0,0,Other,0,Other,0,Other,0,Other
738484.0,1,Spiral,0,Other,0,Other,0,Other
738530.0,1,Spiral,0,Other,0,Other,0,Other
738723.0,1,Spiral,0,Other,0,Other,0,Other
738935.0,1,Spiral,0,Other,0,Other,0,Other
739251.0,0,Other,0,Other,0,Other,0,Other
739305.0,0,Other,1,Elliptical,0,Other,0,Other
739325.0,0,Other,0,Other,1,Irregular,0,Other
739361.0,1,Spiral,0,Other,0,Other,0,Other
739419.0,0,Other,0,Other,0,Other,0,Other
739436.0,0,Other,0,Other,1,Irregular,0,Other
739470.0,1,Spiral,0,Other,0,Other,0,Other
739523.0,1,Spiral,0,Other,0,Other,0,Other
739642.0,1,Spiral,0,Other,0,Other,0,Other
739671.0,1,Spiral,0,Other,0,Other,0,Other
739826.0,0,Other,0,Other,0,Other,0,Other
739894.0,1,Spiral,0,Other,0,Other,0,Other
739915.0,1,Spiral,0,Other,0,Other,0,Other
739998.0,1,Spiral,0,Other,0,Other,0,Other
740063.0,1,Spiral,0,Other,0,Other,0,Other
740142.0,0,Other,0,Other,0,Other,0,Other
740383.0,0,Other,0,Other,0,Other,0,Other
740471.0,0,Other,0,Other,0,Other,0,Other
740521.0,1,Spiral,0,Other,0,Other,0,Other
740601.0,1,Spiral,0,Other,0,Other,0,Other
740630.0,0,Other,0,Other,1,Irregular,0,Other
741429.0,0,Other,0,Other,0,Other,0,Other
741581.0,0,Other,0,Other,0,Other,0,Other
741584.0,0,Other,0,Other,0,Other,0,Other
741695.0,0,Other,0,Other,0,Other,0,Other
741864.0,1,Spiral,0,Other,0,Other,0,Other
742105.0,1,Spiral,0,Other,0,Other,0,Other
742144.0,0,Other,0,Other,0,Other,0,Other
742167.0,1,Spiral,0,Other,0,Other,0,Other
742370.0,0,Other,0,Other,0,Other,0,Other
742371.0,0,Other,0,Other,0,Other,0,Other
742489.0,1,Spiral,0,Other,0,Other,0,Other
742585.0,1,Spiral,0,Other,0,Other,0,Other
742876.0,1,Spiral,0,Other,0,Other,0,Other
742925.0,1,Spiral,0,Other,0,Other,0,Other
742963.0,1,Spiral,0,Other,0,Other,0,Other
743078.0,0,Other,0,Other,0,Other,0,Other
743105.0,1,Spiral,0,Other,0,Other,0,Other
743143.0,1,Spiral,0,Other,0,Other,0,Other
743443.0,0,Other,0,Other,0,Other,0,Other
743505.0,1,Spiral,0,Other,0,Other,0,Other
743643.0,1,Spiral,0,Other,0,Other,0,Other
743644.0,0,Other,0,Other,1,Irregular,0,Other
743655.0,0,Other,0,Other,1,Irregular,0,Other
743677.0,1,Spiral,0,Other,0,Other,0,Other
743680.0,1,Spiral,0,Other,0,Other,0,Other
743697.0,0,Other,0,Other,0,Other,0,Other
743818.0,1,Spiral,0,Other,0,Other,0,Other
743894.0,0,Other,1,Elliptical,0,Other,0,Other
744047.0,1,Spiral,0,Other,0,Other,0,Other
744092.0,0,Other,0,Other,1,Irregular,0,Other
744165.0,0,Other,0,Other,0,Other,0,Other
744243.0,1,Spiral,0,Other,0,Other,0,Other
744281.0,1,Spiral,0,Other,0,Other,0,Other
744291.0,0,Other,0,Other,0,Other,0,Other
744804.0,0,Other,0,Other,0,Other,0,Other
744902.0,1,Spiral,0,Other,0,Other,0,Other
745199.0,0,Other,0,Other,1,Irregular,0,Other
745478.0,0,Other,0,Other,1,Irregular,0,Other
745622.0,1,Spiral,0,Other,0,Other,0,Other
745628.0,1,Spiral,0,Other,0,Other,0,Other
745704.0,0,Other,0,Other,0,Other,0,Other
745896.0,0,Other,0,Other,0,Other,0,Other
746163.0,1,Spiral,0,Other,0,Other,0,Other
746281.0,0,Other,0,Other,1,Irregular,0,Other
746290.0,0,Other,0,Other,0,Other,0,Other
746564.0,1,Spiral,0,Other,0,Other,0,Other
746574.0,1,Spiral,0,Other,0,Other,0,Other
746798.0,1,Spiral,0,Other,0,Other,0,Other
746821.0,0,Other,0,Other,0,Other,0,Other
746899.0,1,Spiral,0,Other,0,Other,0,Other
746935.0,1,Spiral,0,Other,0,Other,0,Other
747359.0,0,Other,0,Other,1,Irregular,0,Other
747490.0,0,Other,0,Other,0,Other,0,Other
747695.0,0,Other,0,Other,1,Irregular,0,Other
747730.0,0,Other,0,Other,0,Other,0,Other
747826.0,0,Other,0,Other,1,Irregular,0,Other
747927.0,0,Other,0,Other,1,Irregular,0,Other
747961.0,0,Other,0,Other,0,Other,0,Other
748240.0,1,Spiral,0,Other,0,Other,0,Other
748436.0,0,Other,0,Other,0,Other,0,Other
748499.0,0,Other,0,Other,0,Other,0,Other
748610.0,0,Other,0,Other,0,Other,1,Lenticular
748637.0,0,Other,0,Other,0,Other,0,Other
748647.0,0,Other,0,Other,0,Other,0,Other
748786.0,0,Other,0,Other,1,Irregular,0,Other
749068.0,1,Spiral,0,Other,0,Other,0,Other
749165.0,0,Other,0,Other,0,Other,0,Other
749200.0,1,Spiral,0,Other,0,Other,0,Other
749204.0,1,Spiral,0,Other,0,Other,0,Other
749222.0,0,Other,0,Other,0,Other,0,Other
749271.0,1,Spiral,0,Other,0,Other,0,Other
749569.0,0,Other,0,Other,0,Other,0,Other
749721.0,0,Other,0,Other,0,Other,0,Other
749767.0,0,Other,0,Other,0,Other,0,Other
749780.0,0,Other,0,Other,0,Other,0,Other
750116.0,0,Other,0,Other,1,Irregular,0,Other
750177.0,0,Other,0,Other,0,Other,0,Other
750192.0,0,Other,0,Other,0,Other,0,Other
750363.0,0,Other,0,Other,0,Other,0,Other
750403.0,1,Spiral,0,Other,0,Other,0,Other
750485.0,1,Spiral,0,Other,0,Other,0,Other
750550.0,1,Spiral,0,Other,0,Other,0,Other
750649.0,0,Other,0,Other,0,Other,0,Other
750711.0,1,Spiral,0,Other,0,Other,0,Other
750767.0,1,Spiral,0,Other,0,Other,0,Other
750789.0,1,Spiral,0,Other,0,Other,0,Other
750801.0,1,Spiral,0,Other,0,Other,0,Other
751036.0,1,Spiral,0,Other,0,Other,0,Other
751142.0,1,Spiral,0,Other,0,Other,0,Other
751182.0,1,Spiral,0,Other,0,Other,0,Other
751191.0,1,Spiral,0,Other,0,Other,0,Other
751379.0,0,Other,0,Other,0,Other,0,Other
751412.0,0,Other,0,Other,0,Other,0,Other
751654.0,0,Other,0,Other,0,Other,0,Other
751671.0,0,Other,0,Other,1,Irregular,0,Other
751764.0,1,Spiral,0,Other,0,Other,0,Other
751834.0,1,Spiral,0,Other,0,Other,0,Other
751902.0,1,Spiral,0,Other,0,Other,0,Other
751959.0,0,Other,0,Other,0,Other,0,Other
752003.0,1,Spiral,0,Other,0,Other,0,Other
752290.0,0,Other,0,Other,0,Other,0,Other
752300.0,1,Spiral,0,Other,0,Other,0,Other
752353.0,1,Spiral,0,Other,0,Other,0,Other
752373.0,1,Spiral,0,Other,0,Other,0,Other
752415.0,1,Spiral,0,Other,0,Other,0,Other
752578.0,1,Spiral,0,Other,0,Other,0,Other
752606.0,1,Spiral,0,Other,0,Other,0,Other
752641.0,1,Spiral,0,Other,0,Other,0,Other
752802.0,1,Spiral,0,Other,0,Other,0,Other
752810.0,1,Spiral,0,Other,0,Other,0,Other
752915.0,1,Spiral,0,Other,0,Other,0,Other
752974.0,0,Other,0,Other,1,Irregular,0,Other
753165.0,1,Spiral,0,Other,0,Other,0,Other
753481.0,0,Other,0,Other,1,Irregular,0,Other
753687.0,1,Spiral,0,Other,0,Other,0,Other
753692.0,0,Other,0,Other,0,Other,0,Other
753713.0,0,Other,0,Other,1,Irregular,0,Other
753805.0,1,Spiral,0,Other,0,Other,0,Other
753851.0,1,Spiral,0,Other,0,Other,0,Other
753930.0,1,Spiral,0,Other,0,Other,0,Other
754103.0,0,Other,0,Other,1,Irregular,0,Other
754155.0,1,Spiral,0,Other,0,Other,0,Other
754200.0,1,Spiral,0,Other,0,Other,0,Other
754260.0,0,Other,0,Other,0,Other,0,Other
754350.0,1,Spiral,0,Other,0,Other,0,Other
754355.0,0,Other,0,Other,0,Other,0,Other
754517.0,1,Spiral,0,Other,0,Other,0,Other
754543.0,0,Other,0,Other,0,Other,0,Other
754627.0,1,Spiral,0,Other,0,Other,0,Other
754862.0,1,Spiral,0,Other,0,Other,0,Other
754969.0,1,Spiral,0,Other,0,Other,0,Other
754977.0,1,Spiral,0,Other,0,Other,0,Other
755132.0,0,Other,0,Other,1,Irregular,0,Other
755148.0,1,Spiral,0,Other,0,Other,0,Other
755150.0,0,Other,0,Other,1,Irregular,0,Other
755177.0,1,Spiral,0,Other,0,Other,0,Other
755202.0,0,Other,0,Other,0,Other,0,Other
755325.0,0,Other,0,Other,1,Irregular,0,Other
755327.0,0,Other,0,Other,0,Other,0,Other
755496.0,1,Spiral,0,Other,0,Other,0,Other
755601.0,1,Spiral,0,Other,0,Other,0,Other
755749.0,0,Other,0,Other,0,Other,0,Other
755966.0,1,Spiral,0,Other,0,Other,0,Other
756134.0,1,Spiral,0,Other,0,Other,0,Other
756148.0,1,Spiral,0,Other,0,Other,0,Other
756233.0,1,Spiral,0,Other,0,Other,0,Other
756486.0,1,Spiral,0,Other,0,Other,0,Other
756493.0,1,Spiral,0,Other,0,Other,0,Other
756545.0,0,Other,0,Other,1,Irregular,0,Other
756722.0,0,Other,0,Other,1,Irregular,0,Other
756821.0,0,Other,0,Other,1,Irregular,0,Other
756946.0,1,Spiral,0,Other,0,Other,0,Other
756997.0,0,Other,0,Other,1,Irregular,0,Other
757003.0,1,Spiral,0,Other,0,Other,0,Other
757010.0,0,Other,0,Other,0,Other,0,Other
757037.0,0,Other,0,Other,0,Other,0,Other
757166.0,1,Spiral,0,Other,0,Other,0,Other
757198.0,1,Spiral,0,Other,0,Other,0,Other
757347.0,0,Other,0,Other,0,Other,0,Other
757357.0,1,Spiral,0,Other,0,Other,0,Other
757373.0,1,Spiral,0,Other,0,Other,0,Other
757649.0,1,Spiral,0,Other,0,Other,0,Other
757673.0,0,Other,0,Other,1,Irregular,0,Other
757722.0,0,Other,0,Other,1,Irregular,0,Other
757791.0,1,Spiral,0,Other,0,Other,0,Other
757816.0,1,Spiral,0,Other,0,Other,0,Other
757946.0,0,Other,0,Other,0,Other,0,Other
757991.0,0,Other,0,Other,0,Other,1,Lenticular
758015.0,1,Spiral,0,Other,0,Other,0,Other
758123.0,0,Other,0,Other,0,Other,0,Other
758124.0,1,Spiral,0,Other,0,Other,0,Other
758238.0,1,Spiral,0,Other,0,Other,0,Other
758252.0,0,Other,0,Other,0,Other,0,Other
758305.0,0,Other,0,Other,1,Irregular,0,Other
758445.0,1,Spiral,0,Other,0,Other,0,Other
758446.0,0,Other,0,Other,0,Other,0,Other
758562.0,0,Other,0,Other,0,Other,0,Other
758594.0,1,Spiral,0,Other,0,Other,0,Other
758943.0,1,Spiral,0,Other,0,Other,0,Other
759160.0,0,Other,0,Other,0,Other,1,Lenticular
759227.0,1,Spiral,0,Other,0,Other,0,Other
759261.0,1,Spiral,0,Other,0,Other,0,Other
759328.0,1,Spiral,0,Other,0,Other,0,Other
759341.0,1,Spiral,0,Other,0,Other,0,Other
759634.0,0,Other,0,Other,0,Other,0,Other
759639.0,0,Other,0,Other,0,Other,0,Other
760136.0,1,Spiral,0,Other,0,Other,0,Other
760219.0,0,Other,0,Other,0,Other,0,Other
760342.0,0,Other,0,Other,1,Irregular,0,Other
760649.0,0,Other,0,Other,1,Irregular,0,Other
760759.0,0,Other,0,Other,1,Irregular,0,Other
760816.0,0,Other,0,Other,0,Other,0,Other
761405.0,0,Other,0,Other,1,Irregular,0,Other
761640.0,1,Spiral,0,Other,0,Other,0,Other
761895.0,1,Spiral,0,Other,0,Other,0,Other
762128.0,1,Spiral,0,Other,0,Other,0,Other
762130.0,1,Spiral,0,Other,0,Other,0,Other
762378.0,1,Spiral,0,Other,0,Other,0,Other
762670.0,0,Other,0,Other,0,Other,0,Other
763081.0,1,Spiral,0,Other,0,Other,0,Other
763164.0,1,Spiral,0,Other,0,Other,0,Other
763240.0,1,Spiral,0,Other,0,Other,0,Other
764276.0,1,Spiral,0,Other,0,Other,0,Other
764310.0,1,Spiral,0,Other,0,Other,0,Other
764550.0,0,Other,0,Other,0,Other,0,Other
765514.0,0,Other,0,Other,1,Irregular,0,Other
765591.0,0,Other,0,Other,0,Other,0,Other
765622.0,1,Spiral,0,Other,0,Other,0,Other
766100.0,1,Spiral,0,Other,0,Other,0,Other
766142.0,0,Other,0,Other,1,Irregular,0,Other
766251.0,0,Other,0,Other,0,Other,0,Other
766293.0,0,Other,0,Other,1,Irregular,0,Other
766357.0,1,Spiral,0,Other,0,Other,0,Other
766484.0,1,Spiral,0,Other,0,Other,0,Other
766672.0,0,Other,0,Other,1,Irregular,0,Other
766784.0,0,Other,0,Other,0,Other,0,Other
766811.0,0,Other,0,Other,1,Irregular,0,Other
766845.0,1,Spiral,0,Other,0,Other,0,Other
767037.0,0,Other,0,Other,1,Irregular,0,Other
767731.0,1,Spiral,0,Other,0,Other,0,Other
767870.0,1,Spiral,0,Other,0,Other,0,Other
767957.0,0,Other,0,Other,0,Other,0,Other
768527.0,0,Other,0,Other,1,Irregular,0,Other
768746.0,1,Spiral,0,Other,0,Other,0,Other
768828.0,1,Spiral,0,Other,0,Other,0,Other
768858.0,0,Other,0,Other,0,Other,0,Other
769145.0,0,Other,0,Other,1,Irregular,0,Other
769266.0,1,Spiral,0,Other,0,Other,0,Other
769759.0,1,Spiral,0,Other,0,Other,0,Other
769898.0,1,Spiral,0,Other,0,Other,0,Other
770477.0,1,Spiral,0,Other,0,Other,0,Other
770616.0,0,Other,0,Other,1,Irregular,0,Other
771561.0,1,Spiral,0,Other,0,Other,0,Other
771909.0,1,Spiral,0,Other,0,Other,0,Other
771920.0,0,Other,0,Other,1,Irregular,0,Other
771934.0,1,Spiral,0,Other,0,Other,0,Other
772385.0,0,Other,0,Other,0,Other,0,Other
772397.0,1,Spiral,0,Other,0,Other,0,Other
772742.0,1,Spiral,0,Other,0,Other,0,Other
772747.0,1,Spiral,0,Other,0,Other,0,Other
772860.0,0,Other,0,Other,1,Irregular,0,Other
772874.0,0,Other,0,Other,0,Other,0,Other
773021.0,1,Spiral,0,Other,0,Other,0,Other
773044.0,0,Other,0,Other,0,Other,0,Other
773158.0,1,Spiral,0,Other,0,Other,0,Other
773413.0,1,Spiral,0,Other,0,Other,0,Other
773448.0,0,Other,0,Other,0,Other,0,Other
773871.0,0,Other,0,Other,1,Irregular,0,Other
773888.0,0,Other,0,Other,1,Irregular,0,Other
773890.0,0,Other,0,Other,0,Other,0,Other
774171.0,1,Spiral,0,Other,0,Other,0,Other
774309.0,1,Spiral,0,Other,0,Other,0,Other
774740.0,1,Spiral,0,Other,0,Other,0,Other
774837.0,1,Spiral,0,Other,0,Other,0,Other
775122.0,0,Other,0,Other,0,Other,0,Other
775279.0,0,Other,0,Other,0,Other,0,Other
775418.0,0,Other,0,Other,1,Irregular,0,Other
775471.0,0,Other,0,Other,1,Irregular,0,Other
775587.0,0,Other,0,Other,0,Other,0,Other
775769.0,0,Other,0,Other,0,Other,0,Other
775825.0,1,Spiral,0,Other,0,Other,0,Other
775897.0,1,Spiral,0,Other,0,Other,0,Other
775966.0,1,Spiral,0,Other,0,Other,0,Other
776128.0,1,Spiral,0,Other,0,Other,0,Other
776444.0,0,Other,0,Other,0,Other,0,Other
776868.0,1,Spiral,0,Other,0,Other,0,Other
777188.0,0,Other,0,Other,0,Other,0,Other
777204.0,1,Spiral,0,Other,0,Other,0,Other
777572.0,1,Spiral,0,Other,0,Other,0,Other
777669.0,1,Spiral,0,Other,0,Other,0,Other
777719.0,0,Other,0,Other,0,Other,0,Other
778074.0,1,Spiral,0,Other,0,Other,0,Other
778111.0,1,Spiral,0,Other,0,Other,0,Other
778274.0,0,Other,0,Other,0,Other,0,Other
778614.0,1,Spiral,0,Other,0,Other,0,Other
778742.0,1,Spiral,0,Other,0,Other,0,Other
778757.0,1,Spiral,0,Other,0,Other,0,Other
778792.0,1,Spiral,0,Other,0,Other,0,Other
779676.0,0,Other,0,Other,0,Other,0,Other
779720.0,0,Other,0,Other,0,Other,0,Other
779784.0,1,Spiral,0,Other,0,Other,0,Other
780604.0,0,Other,0,Other,0,Other,0,Other
781203.0,1,Spiral,0,Other,0,Other,0,Other
781547.0,1,Spiral,0,Other,0,Other,0,Other
781834.0,0,Other,0,Other,0,Other,0,Other
781917.0,1,Spiral,0,Other,0,Other,0,Other
781923.0,1,Spiral,0,Other,0,Other,0,Other
781929.0,0,Other,0,Other,0,Other,0,Other
782197.0,0,Other,0,Other,1,Irregular,0,Other
782371.0,1,Spiral,0,Other,0,Other,0,Other
782511.0,1,Spiral,0,Other,0,Other,0,Other
782540.0,1,Spiral,0,Other,1,Irregular,0,Other
782592.0,0,Other,0,Other,0,Other,0,Other
783408.0,1,Spiral,0,Other,1,Irregular,0,Other
783744.0,1,Spiral,0,Other,0,Other,0,Other
784282.0,0,Other,0,Other,0,Other,0,Other
784414.0,1,Spiral,0,Other,0,Other,0,Other
784703.0,0,Other,0,Other,1,Irregular,0,Other
784776.0,0,Other,0,Other,1,Irregular,0,Other
785048.0,1,Spiral,0,Other,0,Other,0,Other
785537.0,1,Spiral,0,Other,0,Other,0,Other
785763.0,1,Spiral,0,Other,0,Other,0,Other
785946.0,1,Spiral,0,Other,0,Other,0,Other
786014.0,0,Other,0,Other,1,Irregular,0,Other
786452.0,0,Other,0,Other,0,Other,0,Other
786531.0,0,Other,0,Other,0,Other,0,Other
786744.0,1,Spiral,0,Other,0,Other,0,Other
786789.0,1,Spiral,0,Other,0,Other,0,Other
786869.0,1,Spiral,0,Other,0,Other,0,Other
786871.0,1,Spiral,0,Other,0,Other,0,Other
787370.0,1,Spiral,0,Other,0,Other,0,Other
787642.0,0,Other,0,Other,0,Other,0,Other
787672.0,0,Other,0,Other,1,Irregular,0,Other
787724.0,1,Spiral,0,Other,0,Other,0,Other
787976.0,0,Other,0,Other,0,Other,0,Other
788016.0,1,Spiral,0,Other,0,Other,0,Other
788117.0,1,Spiral,0,Other,0,Other,0,Other
788659.0,0,Other,0,Other,0,Other,0,Other
788749.0,1,Spiral,0,Other,0,Other,0,Other
788814.0,0,Other,0,Other,1,Irregular,0,Other
788912.0,1,Spiral,0,Other,0,Other,0,Other
789070.0,1,Spiral,0,Other,0,Other,0,Other
789126.0,0,Other,0,Other,0,Other,0,Other
790037.0,0,Other,0,Other,0,Other,0,Other
790171.0,0,Other,0,Other,0,Other,0,Other
790303.0,0,Other,0,Other,0,Other,0,Other
790946.0,0,Other,0,Other,0,Other,0,Other
790993.0,0,Other,0,Other,1,Irregular,0,Other
790997.0,1,Spiral,0,Other,0,Other,0,Other
791543.0,1,Spiral,0,Other,0,Other,0,Other
791558.0,1,Spiral,0,Other,0,Other,0,Other
791699.0,0,Other,0,Other,0,Other,0,Other
792299.0,1,Spiral,0,Other,0,Other,0,Other
792532.0,1,Spiral,0,Other,0,Other,0,Other
792547.0,1,Spiral,0,Other,0,Other,0,Other
792893.0,0,Other,0,Other,0,Other,0,Other
793033.0,1,Spiral,0,Other,0,Other,0,Other
793131.0,1,Spiral,0,Other,0,Other,0,Other
793149.0,1,Spiral,0,Other,0,Other,0,Other
793169.0,0,Other,0,Other,0,Other,0,Other
793238.0,1,Spiral,0,Other,0,Other,0,Other
793350.0,1,Spiral,0,Other,0,Other,0,Other
793376.0,1,Spiral,0,Other,0,Other,0,Other
793592.0,0,Other,0,Other,0,Other,0,Other
793661.0,1,Spiral,0,Other,0,Other,0,Other
794191.0,0,Other,0,Other,0,Other,0,Other
794288.0,0,Other,0,Other,0,Other,0,Other
794320.0,0,Other,0,Other,0,Other,0,Other
794331.0,0,Other,0,Other,1,Irregular,0,Other
794373.0,1,Spiral,0,Other,0,Other,0,Other
794446.0,1,Spiral,0,Other,0,Other,0,Other
794745.0,0,Other,0,Other,0,Other,0,Other
794974.0,1,Spiral,0,Other,0,Other,0,Other
795525.0,0,Other,0,Other,1,Irregular,0,Other
796008.0,1,Spiral,0,Other,0,Other,0,Other
