# RA DEC
325.8175 36.06889
325.82791 15.94806
325.83917 32.84722
325.90042 32.10555
325.93542 10.12111
326.07709 11.75778
326.11334 14.90222
326.1954 15.455
326.20041 32.88861
326.20416 15.41333
326.24377 32.12583
326.26251 15.58167
326.29419 10.10861
326.32166 11.03917
326.34039 12.27639
326.38998 13.91833
326.39081 12.10917
326.39792 15.29389
326.48126 11.67861
326.50336 16.635
326.53333 12.49222
326.60666 13.31306
326.75165 32.58083
326.8096 32.94417
326.81625 10.2475
326.82623 32.09722
326.87918 22.16528
326.905 12.185
326.97626 16.38528
327.05249 35.89584
327.0575 22.16028
327.04913 16.45333
327.12747 16.00139
327.19708 13.45472
327.20541 34.87778
327.22751 14.36444
327.25916 15.05056
327.26416 15.81444
327.26376 12.51056
327.26584 13.51805
327.37335 14.22722
327.39417 33.32639
327.40042 15.78972
327.45416 14.7475
327.48166 10.92111
327.48917 32.77278
327.49753 11.36
327.50458 14.09472
327.5675 15.87222
327.61752 10.20389
327.63376 10.88889
327.63916 14.38028
327.64001 14.50194
327.67334 28.60417
327.68958 14.10695
327.74753 10.06444
327.76126 14.53611
327.78085 25.86528
327.86124 12.40611
327.86292 34.13556
327.9325 25.25111
327.93835 11.5725
327.94876 15.86222
327.96667 7.44056
327.99377 12.24528
328.05292 36.09861
328.09415 12.68194
328.10083 12.64667
328.11877 15.78278
328.11667 12.39083
328.15128 28.30278
328.18378 15.93806
328.18042 33.66945
328.21875 15.56389
328.23291 13.56139
328.2775 13.67139
328.28 15.35806
328.3075 15.73389
328.32376 15.55167
328.32834 15.59889
328.33417 25.50861
328.37747 30.76889
328.37918 12.48556
328.37958 0.3825
328.44208 0.13306
328.44293 10.05806
328.45792 5.93306
328.46582 16.11833
328.46582 0.60806
328.47293 34.07306
328.49832 6.70222
328.57248 15.39889
328.57123 15.02833
328.57541 0.94833
328.58209 6.49167
328.5921 0.60333
328.59625 15.15778
328.60455 15.76778
328.61502 15.02167
328.69748 6.42222
328.72626 6.36417
328.75958 30.56806
328.76541 6.91333
328.81 15.30389
328.82748 30.48056
328.82834 11.11583
328.85416 34.50417
328.8725 7.51833
328.89581 6.60694
328.90039 10.46306
328.91251 20.59278
328.92291 24.90028
328.94791 14.73083
328.96457 7.69361
328.98749 31.81306
328.9975 27.90167
329.01288 13.53639
329.02289 14.70861
329.05789 1.36417
329.07083 17.39278
329.07874 7.37694
329.08041 -0.00806
329.10291 30.78889
329.10541 13.565
329.11874 15.94667
329.12372 35.19611
329.13373 7.89722
329.17123 14.51
329.19247 1.16556
329.19873 6.94778
329.22122 12.305
329.23874 1.12083
329.24457 6.65833
329.25543 6.65111
329.26001 13.80111
329.27335 6.79528
329.3371 30.71472
329.33252 8.33361
329.36417 30.25583
329.37 32.11083
329.3696 13.4525
329.37292 32.64611
329.38211 10.445
329.39209 16.64167
329.40878 1.835
329.42001 20.82917
329.42917 31.33195
329.43582 16.61667
329.44128 6.77333
329.48166 10.44111
329.4921 6.44472
329.50375 24.26611
329.51791 31.69972
329.53293 1.01333
329.57544 21.36778
329.63458 33.60722
329.64374 14.11806
329.65793 12.03611
329.66876 11.81444
329.68417 28.74944
329.69211 0.745
329.69711 14.71056
329.72461 14.75583
329.72961 1.0225
329.76752 14.24556
329.76917 18.17444
329.77045 16.09472
329.77249 16.05444
329.78418 16.21861
329.81665 20.89083
329.81125 13.67361
329.81665 15.27583
329.85083 16.25417
329.85291 10.48306
329.85666 33.17611
329.86707 15.28083
329.8775 23.71667
329.87875 6.55556
329.88794 12.07083
329.89709 11.71722
329.92166 34.2
329.9296 9.03583
329.93042 10.32583
329.96375 16.80833
329.97375 13.57778
329.98584 14.20889
329.98917 20.21861
329.99335 17.34639
330.02957 6.33389
330.04419 1.97528
330.11417 16.75694
330.11584 1.99083
330.12 8.13083
330.12292 6.44278
330.13623 11.3725
330.14374 2.04278
330.15625 27.34694
330.16959 27.33833
330.16544 10.55361
330.17084 17.735
330.1796 12.31167
330.2475 27.6225
330.25751 31.40861
330.26498 31.61528
330.26376 12.99667
330.32791 16.35278
330.36707 34.54167
330.38293 14.11139
330.39166 14.59667
330.4104 9.98389
330.43542 14.32778
330.45416 13.62889
330.45499 17.50444
330.47293 10.19528
330.51917 36.06139
330.52792 24.25889
330.55832 13.49889
330.58542 11.86583
330.58917 18.31083
330.6279 19.75167
330.65958 27.335
330.65915 15.26056
330.68085 23.73778
330.685 31.69555
330.71082 15.49528
330.7171 17.90167
330.76788 12.39667
330.77792 0.07056
330.78497 6.04056
330.80585 15.32944
330.81708 17.79167
330.82623 0.57917
330.83624 10.41833
330.85208 16.81306
330.86414 15.18
330.88208 12.65778
330.89417 12.63194
330.9379 12.12167
330.96335 20.79944
330.96289 25.44972
330.97165 20.58611
330.98792 16.4025
331.0 19.4475
331.0271 35.93528
331.02335 1.87056
331.0275 2.05833
331.04712 11.89222
331.05334 26.38056
331.05835 15.65111
331.11334 19.63417
331.11417 23.31722
331.16544 0.75389
331.17834 1.93361
331.19794 15.79417
331.27374 0.76556
331.27417 11.97667
331.29083 26.61028
331.32294 34.99333
331.37958 0.08389
331.39667 33.96028
331.41125 17.35222
331.43668 12.59889
331.45291 10.94972
331.48248 22.80694
331.50211 26.26389
331.5025 33.77028
331.535 28.78278
331.54709 11.24333
331.55249 1.055
331.57541 15.70917
331.57877 20.09556
331.58667 16.99667
331.59875 17.43139
331.64749 16.05778
331.64499 17.44917
331.72208 16.04889
331.75336 1.78444
331.75623 10.25
331.76459 17.29028
331.78085 6.48556
331.79208 13.25806
331.81458 14.41167
331.82458 17.07806
331.86377 2.14611
331.88623 10.80556
331.90793 22.06695
331.91461 8.91667
331.9325 23.66389
331.94666 18.53167
331.96127 24.83361
331.96957 31.36028
331.97791 1.38028
332.00082 15.71556
331.9975 9.24139
331.99835 7.13278
332.02335 27.04111
332.02875 15.56056
332.03125 4.68333
332.04501 33.55555
332.06833 3.60861
332.08624 17.56111
332.09039 18.45972
332.09875 7.07417
332.14166 14.51833
332.17831 15.11639
332.20874 24.7025
332.21793 12.05833
332.23166 13.40111
332.25583 30.80083
332.25748 22.75833
332.26541 14.70222
332.28125 2.01861
332.28207 13.49278
332.30167 20.39083
332.3125 21.51805
332.3125 14.36167
332.31665 15.82278
332.3179 16.2325
332.3421 12.00806
332.37418 18.675
332.37543 9.08139
332.41333 7.16361
332.42126 13.63694
332.42874 17.67028
332.44208 1.935
332.44418 16.89028
332.45334 30.385
332.45459 10.03917
332.45541 2.655
332.47498 21.40055
332.47168 7.42917
332.49207 20.93722
332.5275 14.24111
332.53458 30.44611
332.56332 25.46972
332.57584 26.075
332.58832 20.34694
332.59039 20.18917
332.59 24.73639
332.59164 13.62556
332.62289 -0.02167
332.63831 20.7225
332.70084 17.74944
332.71832 2.10528
332.74332 22.77306
332.76999 29.60583
332.76666 16.74167
332.77124 5.73694
332.78458 2.10306
332.80084 1.71139
332.80206 10.40028
332.83582 14.7725
332.86957 15.73583
332.88248 30.90778
332.89374 29.86028
332.89124 11.795
332.90039 26.03917
332.90747 13.94111
332.90704 15.72139
332.90747 25.72639
332.91708 2.37444
332.94583 14.85556
332.965 0.11
332.97415 9.94333
332.98416 28.91417
332.99582 5.94111
332.99832 17.90167
332.99872 7.53611
333.00543 16.42028
333.04752 13.9575
333.04626 0.67139
333.0621 15.12972
333.07001 5.24917
333.07251 11.4975
333.07709 31.89667
333.09378 14.0175
333.09879 16.55694
333.09961 32.52833
333.15793 19.45028
333.15668 5.87389
333.16168 0.51306
333.19128 13.85333
333.20459 11.56139
333.22333 0.92694
333.22125 12.355
333.26208 28.07445
333.27292 25.91028
333.27585 1.28639
333.3071 18.05917
333.31335 13.97861
333.32751 11.39222
333.38626 2.11806
333.3996 19.65667
333.41125 35.70139
333.4046 14.10306
333.40292 15.14472
333.41168 14.21833
333.4129 16.7
333.45834 5.71472
333.48166 13.75583
333.51834 25.68555
333.53668 13.53944
333.53876 13.27139
333.54749 2.1325
333.55334 14.54333
333.5596 2.01083
333.61707 5.03028
333.64041 14.80778
333.65332 28.86972
333.66501 15.26028
333.67334 31.93222
333.70416 13.83194
333.70752 14.4725
333.72333 31.77167
333.74124 26.95167
333.75958 35.30194
333.76416 15.39722
333.77042 33.34083
333.77628 1.78139
333.77792 30.51167
333.79044 15.95417
333.79166 16.36028
333.85709 15.40667
333.86584 15.57861
333.86417 0.08444
333.86459 33.25834
333.88751 33.63389
333.9129 13.04889
333.9325 13.87306
333.94876 33.97889
333.95377 19.22917
333.96124 8.66417
333.97791 14.07556
333.98459 35.96361
333.98874 23.89833
334.00375 18.08917
334.01498 0.97361
334.03207 22.93333
334.03833 28.27444
334.03708 4.98194
334.03833 25.30278
334.04666 27.905
334.05249 28.785
334.0596 18.66278
334.05789 11.81694
334.07458 16.60139
334.10791 18.80028
334.10291 16.47361
334.1279 29.06778
334.12543 2.31611
334.14209 12.87417
334.15582 3.41361
334.155 8.29611
334.20084 35.61472
334.20752 16.26278
334.22791 3.49333
334.28998 14.50222
334.30667 25.20889
334.30667 33.49861
334.33792 35.57361
334.33456 25.70861
334.35498 15.2175
334.35834 9.22
334.38666 33.25972
334.40039 28.95222
334.42041 28.2775
334.42874 27.63028
334.42416 9.17472
334.44247 14.7475
334.45999 15.99944
334.4671 1.44472
334.48126 4.82333
334.49789 18.08945
334.5079 14.315
334.51541 1.28833
334.52206 25.09806
334.55707 17.11583
334.55872 33.41667
334.56207 7.86389
334.58499 27.86972
334.58456 13.62417
334.61124 17.38722
334.62042 15.84
334.62708 14.36639
334.63416 29.24389
334.62833 8.96944
334.63501 4.28056
334.66458 14.71972
334.68167 28.96611
334.70206 15.69417
334.70416 8.91055
334.71082 26.6975
334.70917 10.14305
334.71832 27.63194
334.71582 23.23333
334.73709 2.65444
334.74872 13.17139
334.76544 33.33667
334.7771 24.59361
334.79166 15.03695
334.8342 33.35056
334.84918 32.96889
334.84961 12.84694
334.85626 29.40444
334.87253 33.66389
334.88168 28.80222
334.88211 29.39111
334.88751 15.16
334.89584 36.06889
334.91708 35.52694
334.92502 14.99194
334.94543 25.69778
334.95209 29.52306
334.96085 26.40055
335.0025 33.15195
335.02628 30.43778
335.02628 25.60861
335.03378 18.86333
335.035 9.01611
335.04459 7.87861
335.05124 0.83278
335.08084 17.05055
335.09543 24.38722
335.11084 32.92611
335.11166 25.785
335.19128 30.50778
335.1871 24.78
335.20044 14.2325
335.20416 12.83278
335.22086 33.29805
335.22626 24.75861
335.30753 31.31583
335.30249 9.88472
335.315 35.51167
335.3175 34.58611
335.3371 27.84083
335.3425 28.23778
335.35043 28.51805
335.37793 12.52028
335.39374 11.65333
335.42041 6.91806
335.45001 6.01333
335.45209 2.90139
335.48083 2.55139
335.50623 34.16778
335.51041 10.95389
335.54001 35.71445
335.53085 2.91583
335.54709 28.42333
335.55624 15.65278
335.55875 5.15472
335.56335 19.25917
335.59332 17.22944
335.60959 35.60305
335.60373 2.85194
335.60501 5.23556
335.61002 2.74417
335.61792 2.78
335.62875 36.00778
335.64627 28.46556
335.64417 16.73111
335.65668 28.80361
335.66544 31.78861
335.68958 29.78111
335.71957 3.355
335.75375 32.44861
335.75043 16.91889
335.76581 30.91389
335.76874 35.82694
335.78668 29.71472
335.8075 24.63361
335.81082 3.28694
335.82751 5.54111
335.83749 26.42778
335.85291 19.85111
335.89749 21.82778
335.90457 30.85917
335.90292 11.86361
335.91373 34.645
335.95084 35.38639
335.94794 32.40139
335.95667 6.90167
335.97833 30.94139
335.98334 15.24583
335.98709 28.99111
335.9946 3.28556
336.00833 32.21278
336.00375 33.43834
336.01083 32.41528
336.03168 8.70167
336.04166 6.00306
336.05585 30.75194
336.05789 13.41417
336.06833 32.44083
336.06583 5.36333
336.07498 17.15528
336.08875 22.2325
336.08875 7.13417
336.09167 32.50972
336.09998 24.25167
336.10168 2.51194
336.11084 32.56166
336.11502 32.66472
336.13748 18.06806
336.18332 12.35778
336.19958 31.85611
336.20041 22.96667
336.24374 21.725
336.24872 8.74611
336.28998 8.51306
336.35748 35.90417
336.35455 15.855
336.3508 12.305
336.37915 6.38528
336.40793 11.65389
336.42709 36.03639
336.42624 3.23889
336.42957 11.63722
336.42999 7.87083
336.45624 17.90222
336.45541 9.04694
336.5083 34.36028
336.51041 8.42583
336.53915 35.63639
336.53204 10.56528
336.5325 5.77
336.55206 6.49444
336.56458 18.32556
336.57623 19.58361
336.5954 35.78139
336.59665 21.25111
336.59665 12.25889
336.60999 25.37556
336.61539 16.14833
336.62289 13.60306
336.64417 35.52945
336.63416 17.55583
336.66205 36.02528
336.6629 35.04722
336.68167 34.99194
336.68872 16.18472
336.71042 35.51694
336.71164 7.43333
336.71622 25.00083
336.74081 35.43167
336.73538 19.55111
336.75418 5.84194
336.79044 9.08361
336.79044 5.72167
336.80002 15.93722
336.80334 31.50306
336.82416 17.47611
336.85458 30.12028
336.86417 12.09861
336.87711 25.63056
336.90421 14.47111
336.91501 35.93667
336.92041 31.43139
336.92752 35.41611
336.95792 29.09945
336.95834 10.96417
336.96667 3.3075
336.97379 19.66556
336.98294 20.37333
336.98709 34.05944
337.00128 30.64639
337.02127 23.37361
337.0296 26.21556
337.02628 22.45139
337.05252 5.99028
337.05875 25.78167
337.06793 2.53389
337.10419 30.29111
337.10666 17.14806
337.11084 19.50778
337.12082 19.515
337.13501 28.92583
337.13168 8.51972
337.13293 0.28139
337.14291 32.44861
337.13916 8.2
337.14044 12.05417
337.14127 17.46861
337.15543 26.63
337.15833 22.86806
337.1796 17.05667
337.1954 17.01667
337.19711 34.05528
337.20792 1.90528
337.25082 32.08472
337.26498 35.53361
337.27832 3.15028
337.28003 12.28667
337.29959 35.92167
337.32333 27.80278
337.33667 35.6175
337.32877 36.0375
337.34003 12.1925
337.38669 26.97222
337.38293 2.11472
337.38669 7.72917
337.40457 15.92472
337.40961 14.10639
337.435 5.69167
337.43665 7.99278
337.45209 16.85278
337.45499 9.90472
337.465 16.02778
337.48334 14.42694
337.49707 23.73
337.4975 15.81306
337.49835 8.46528
337.50208 25.15055
337.55206 24.84917
337.56125 12.44667
337.5704 20.0275
337.57294 31.70056
337.57584 16.26278
337.58209 28.09945
337.58917 36.10472
337.63376 35.29417
337.62918 34.21556
337.63376 17.81389
337.63834 1.03028
337.63998 33.82139
337.65128 15.76583
337.64917 -0.12583
337.67917 22.545
337.68167 3.92444
337.6954 31.00694
337.69501 1.4025
337.70123 35.20306
337.73291 19.38028
337.76791 -0.16861
337.80167 35.38083
337.79831 18.5525
337.82623 21.43555
337.82251 1.00694
337.84 13.34222
337.85498 34.76083
337.87 1.18833
337.88501 30.955
337.88376 5.41667
337.90707 5.46889
337.90915 13.06278
337.92374 20.71389
337.91916 5.13417
337.92249 36.11472
337.94458 20.6025
337.9375 11.88028
337.94916 0.46056
337.96042 19.69305
337.96042 15.04833
337.98499 34.91639
337.99332 2.21833
338.02582 1.18694
338.02957 0.03944
338.04999 22.195
338.05042 5.68667
338.06082 18.64361
338.08624 35.52389
338.08456 23.85972
338.07666 0.01583
338.10873 30.83722
338.10666 0.10611
338.1225 17.53056
338.13165 23.27194
338.13208 8.20278
338.14581 35.43222
338.13666 12.155
338.15457 23.93333
338.16373 2.47
338.16666 25.57333
338.1825 12.38278
338.20123 12.74028
338.24414 35.455
338.23831 19.64194
338.27582 8.0975
338.29248 35.37083
338.29913 35.33194
338.31665 35.80028
338.34708 11.51417
338.36038 0.73889
338.36707 23.17167
338.38873 30.80222
338.38458 1.85306
338.38705 11.3425
338.43124 24.45083
338.49832 2.19417
338.50958 14.74972
338.51416 10.17472
338.52292 31.28417
338.53043 5.56861
338.54126 20.87861
338.54126 32.85667
338.56335 21.21389
338.57751 0.10694
338.58667 20.70472
338.60208 16.79361
338.60919 9.94694
338.61124 25.03222
338.61377 18.00333
338.64584 5.8175
338.65707 0.18111
338.66754 14.66694
338.67502 2.82833
338.69128 27.10528
338.68793 2.52639
338.68958 22.55972
338.69876 15.9525
338.70584 18.64389
338.71249 24.135
338.71127 4.36028
338.73294 8.5775
338.73666 6.30194
338.76584 10.63389
338.7796 23.61667
338.77917 30.63694
338.7771 10.92806
338.77667 9.66556
338.79794 8.18028
338.82501 36.09889
338.8746 13.41389
338.87375 12.255
338.87875 19.67583
338.88168 29.03555
338.89169 25.19305
338.91 2.8775
338.91919 3.2725
338.92334 34.28056
338.94669 2.96611
338.95874 18.31556
338.96875 2.13528
338.98627 20.32084
338.98126 34.15334
338.99124 0.91861
338.99542 33.97195
339.00711 33.95056
339.00876 6.42667
339.01169 6.13583
339.01498 32.53194
339.0246 5.81222
339.03833 35.59055
339.03293 33.96305
339.03375 12.23972
339.04419 3.35861
339.04916 24.57222
339.0654 36.02778
339.06918 29.53222
339.10544 26.75
339.10834 14.02472
339.11417 23.71667
339.10709 5.13806
339.12207 21.62528
339.13916 25.76417
339.14709 2.3975
339.15625 2.03167
339.16168 14.34917
339.16501 33.95444
339.17999 2.69111
339.18958 34.60972
339.19623 1.64472
339.19669 14.38583
339.20001 18.42778
339.21127 18.86222
339.21625 19.13305
339.2171 13.20361
339.22003 34.37639
339.22208 14.4075
339.22168 4.79583
339.23459 35.60611
339.23419 35.50028
339.23248 31.65889
339.2446 22.92167
339.24124 36.15639
339.26251 35.46417
339.26581 34.41195
339.2775 17.86444
339.28003 14.24222
339.29376 11.94861
339.31876 35.58583
339.32208 35.55389
339.31207 34.08916
339.31665 16.67917
339.32458 19.76306
339.3475 34.38083
339.35834 33.92334
339.37207 10.53222
339.37958 18.78944
339.37875 11.99028
339.45251 23.78333
339.46082 28.60361
339.45792 1.34
339.46585 12.12167
339.47 25.19611
339.48459 35.94
339.50958 9.46444
339.51208 9.71694
339.51498 24.96
339.52499 32.94028
339.54666 28.21056
339.5596 35.50028
339.54959 6.9875
339.5575 11.57583
339.57999 35.96305
339.57666 5.13639
339.57541 16.39305
339.61624 25.92667
339.61209 7.65083
339.6225 23.855
339.61667 15.32333
339.62167 11.63694
339.65125 34.59361
339.65332 34.06861
339.65875 13.33806
339.68167 23.53417
339.67709 15.91417
339.67624 6.70389
339.70709 34.31028
339.71915 1.68167
339.74789 28.90167
339.755 6.955
339.76291 24.80972
339.77957 15.42
339.78458 18.62806
339.79456 7.75028
339.8075 18.61972
339.81918 10.26694
339.82458 32.96667
339.83417 17.45083
339.84457 31.49444
339.8504 13.88417
339.84915 3.26056
339.86584 35.70917
339.86832 11.55194
339.875 12.49139
339.88623 32.68556
339.88705 8.61195
339.89542 13.96778
339.90668 11.77028
339.90625 33.57666
339.92749 24.34444
339.9379 18.83083
339.93582 34.38334
339.94043 8.66833
339.94958 34.19056
339.98541 35.63611
339.98373 11.03278
339.98874 28.62778
339.98914 7.91389
340.01749 29.35444
340.02164 24.69889
340.04498 32.17611
340.04999 7.99944
340.05206 10.20389
340.06415 35.39861
340.05957 34.64584
340.07166 14.50333
340.07123 8.04917
340.07416 34.01028
340.08542 32.05917
340.10416 31.83889
340.12167 16.01444
340.12082 3.20361
340.1329 33.475
340.15207 13.96889
340.15292 11.90528
340.16373 34.49055
340.16998 34.555
340.17126 25.61695
340.1825 33.58333
340.1879 33.36777
340.21664 23.77722
340.21707 10.10611
340.2225 34.96833
340.23792 22.47695
340.24457 10.38083
340.25165 16.79611
340.2583 19.34528
340.25623 9.82639
340.27539 15.82528
340.27875 35.91556
340.28415 32.16945
340.2858 24.58889
340.29373 13.33806
340.29999 33.51722
340.30624 34.24167
340.32205 18.79806
340.34622 23.37111
340.35333 31.52083
340.34833 17.48667
340.35333 3.28139
340.36414 33.06667
340.37415 7.75583
340.39206 0.40333
340.39331 34.81278
340.41791 18.46222
340.41415 2.64361
340.41998 7.52611
340.42209 3.15222
340.43625 22.3675
340.45084 34.95667
340.45499 36.09472
340.48624 20.25389
340.48749 18.84222
340.49539 20.26639
340.49249 33.12694
340.50668 30.70444
340.50711 28.00139
340.51291 34.93528
340.51669 8.23361
340.5275 27.77528
340.52917 19.63333
340.54501 33.20945
340.55084 19.99972
340.54916 11.85528
340.55002 11.87694
340.56042 7.14806
340.60294 30.17111
340.6167 29.52667
340.61542 3.78833
340.62128 10.88889
340.625 7.81861
340.63916 35.63889
340.64502 27.76417
340.66086 31.77944
340.66168 29.50083
340.66544 29.72611
340.66376 9.9175
340.6821 8.15111
340.68753 5.22528
340.69458 32.34889
340.70209 3.22722
340.71292 30.50139
340.71167 32.995
340.7146 17.96111
340.72791 31.5825
340.73001 35.14445
340.72583 36.10222
340.73877 34.60972
340.75751 15.44139
340.77127 30.65167
340.79749 32.26222
340.80667 10.64361
340.81 22.76333
340.81082 9.15555
340.81168 11.07056
340.81168 8.43278
340.8175 36.04417
340.82208 34.00417
340.84332 0.42972
340.84586 17.67972
340.86459 35.55111
340.86667 35.6825
340.87253 24.55389
340.89084 23.9375
340.89667 4.14722
340.92084 23.95083
340.91708 6.12222
340.92795 8.81556
340.94833 31.73611
340.95834 8.42472
340.96292 4.73167
340.9725 35.91306
340.99084 23.19167
340.99084 7.38972
341.005 1.6725
341.01459 35.46944
341.03708 12.235
341.04291 34.35444
341.04877 10.03222
341.04834 12.42056
341.05002 34.77417
341.06418 19.92139
341.08127 5.36389
341.09875 4.34611
341.10043 -0.16333
341.13458 33.565
341.14334 20.6425
341.14209 3.64056
341.14999 7.86389
341.18124 10.74028
341.18875 33.46778
341.2121 25.43222
341.20956 34.36666
341.215 19.13944
341.22543 5.85861
341.24875 35.91472
341.27585 19.46917
341.27499 36.14222
341.28375 6.42972
341.30206 32.38806
341.3125 35.45945
341.32333 34.06222
341.33792 8.60889
341.33792 8.08833
341.34543 8.00889
341.36502 21.81444
341.37335 31.88417
341.37918 34.80083
341.38876 10.19944
341.38998 34.53944
341.40082 25.11917
341.40332 19.75333
341.41373 31.03333
341.4075 32.82333
341.40875 11.05028
341.40958 7.66861
341.43085 3.6725
341.43665 8.02889
341.43958 11.13778
341.43835 8.18944
341.44208 7.96639
341.47 9.28361
341.48959 21.12972
341.50082 10.44806
341.51208 30.31139
341.51208 19.54417
341.51208 19.6875
341.51334 10.85056
341.51498 33.96445
341.52499 29.30083
341.54083 11.2675
341.55249 11.63083
341.56375 14.45139
341.59415 29.46695
341.5975 4.53972
341.61542 20.09889
341.61624 3.27778
341.62167 10.645
341.63834 24.01528
341.6304 11.94889
341.64374 12.50972
341.66626 11.19861
341.685 0.63889
341.70792 21.62528
341.70874 12.21528
341.71625 2.31083
341.72873 32.24472
341.72668 8.99361
341.75375 21.89806
341.76083 5.19056
341.76706 -0.07167
341.77499 31.54361
341.77417 11.6125
341.7771 14.73917
341.78125 11.38583
341.82376 23.15833
341.82376 7.45139
341.83917 13.69056
341.84415 14.87083
341.85791 31.37611
341.88208 5.4675
341.90668 15.24028
341.92084 18.76444
341.9325 23.99361
341.93042 30.75805
341.92874 32.19278
341.93832 28.90167
341.95541 29.80028
341.98499 3.865
342.0079 29.835
342.01376 0.12194
342.01581 7.46306
342.02335 31.88056
342.02457 28.29111
342.02042 3.92944
342.02582 4.85083
342.05542 23.135
342.09665 6.29417
342.11499 33.73278
342.11584 12.88722
342.12207 15.91028
342.12833 31.78194
342.13916 24.53611
342.14041 7.54694
342.1575 23.63611
342.1629 17.0725
342.16708 8.18111
342.17749 1.14667
342.18207 27.59361
342.17749 14.80583
342.19415 4.42722
342.20624 18.56222
342.20956 27.95889
342.22083 24.83889
342.21915 22.46806
342.22498 22.35056
342.23792 31.59195
342.24124 20.38778
342.25543 11.17139
342.25958 3.11611
342.26004 32.80222
342.26627 7.78694
342.28625 27.86722
342.28418 34.97945
342.28961 14.19333
342.30334 5.235
342.3071 33.70083
342.32043 14.25444
342.33585 19.28472
342.34335 13.11944
342.35001 32.80833
342.35336 14.20306
342.37543 32.34972
342.37918 11.30306
342.37918 17.42722
342.38333 33.35833
342.38458 34.92722
342.39084 2.255
342.39462 0.17833
342.42377 3.12444
342.43042 7.2825
342.43668 15.62583
342.43668 15.09083
342.44916 12.06444
342.44876 34.91972
342.45627 4.89861
342.4675 14.65056
342.47626 19.31611
342.48502 16.35111
342.495 12.68833
342.51501 7.72056
342.54666 31.38972
342.55124 30.36333
342.55917 13.08
342.57587 30.25639
342.58209 31.10695
342.58167 15.04667
342.59042 8.1525
342.60043 0.88667
342.62793 29.13667
342.6275 31.85667
342.65128 12.22722
342.65503 8.74972
342.66251 17.30583
342.69211 22.865
342.70169 34.81916
342.70251 16.47028
342.70792 12.54667
342.74377 31.195
342.7471 11.23278
342.74792 12.04694
342.76416 7.29472
342.76752 23.05694
342.77209 18.85778
342.77209 19.63333
342.80377 12.78222
342.81375 24.91639
342.81583 14.83389
342.83417 20.99861
342.83292 12.21833
342.84293 32.35028
342.85626 21.93333
342.88583 21.27472
342.90585 17.79
342.91919 7.22361
342.92249 9.67778
342.94958 14.30972
342.96832 12.77278
342.97751 13.17139
342.9946 23.14083
343.00583 20.26389
343.01752 1.25667
343.01917 15.21278
343.04501 21.02222
343.04709 19.61472
343.05334 36.04833
343.0675 24.10667
343.0675 11.56639
343.07834 14.03806
343.08792 10.53778
343.10001 20.17555
343.10251 19.52444
343.10544 19.85889
343.12836 0.57972
343.13623 11.66417
343.14334 30.8625
343.13794 34.46667
343.16043 6.09556
343.16333 2.51222
343.17917 19.14833
343.1954 15.81722
343.20416 1.20306
343.20874 11.83028
343.20874 9.94667
343.21127 34.46972
343.22458 4.45028
343.22791 13.63806
343.22833 11.99056
343.22833 12.58472
343.24792 21.32583
343.24249 1.14472
343.25665 21.44555
343.26459 0.04861
343.28833 33.825
343.29666 19.36667
343.32584 21.95
343.33252 26.77167
343.33542 32.13083
343.34082 29.00778
343.34082 2.40444
343.36041 11.18639
343.36542 31.65055
343.38165 19.71528
343.38794 31.61778
343.39542 30.41611
343.39374 1.675
343.39999 29.03278
343.40668 31.99167
343.40457 33.66611
343.4104 0.07
343.40875 7.66194
343.41956 10.4475
343.42331 11.27889
343.42709 33.70834
343.43378 32.27
343.43542 25.84056
343.44208 6.46444
343.46957 19.75722
343.47168 22.625
343.48209 23.97167
343.47375 3.04611
343.49625 14.65722
343.53082 20.21306
343.58209 21.20611
343.57666 11.77806
343.57877 12.04861
343.58624 25.5225
343.60333 19.38417
343.60251 5.57972
343.61749 21.16694
343.63165 0.96167
343.63959 0.82833
343.65582 19.15222
343.65668 15.75083
343.67166 32.30389
343.66751 5.47333
343.68085 7.86111
343.68542 6.9225
343.70459 32.22028
343.71249 21.81417
343.70956 2.18806
343.71539 32.8
343.72293 20.26333
343.73456 12.12167
343.74084 32.03972
343.73874 -0.04667
343.74457 31.80055
343.7583 22.83139
343.76459 32.19584
343.78415 31.30833
343.78415 32.17139
343.78873 14.79972
343.80374 11.03917
343.80667 18.1425
343.80667 6.77056
343.81747 31.20472
343.84622 28.34472
343.85416 31.86667
343.87457 29.79722
343.88501 19.29111
343.90375 12.79472
343.91122 31.59444
343.91998 19.35306
343.92084 19.16055
343.92792 31.77194
343.93085 26.30778
343.93457 1.99
343.9375 19.81695
343.94373 0.07
343.95288 14.75444
343.97998 31.66889
343.98291 9.69694
343.98499 16.40472
343.99207 26.16833
343.99124 5.49306
344.00623 12.76528
344.00958 1.91139
344.04123 13.09833
344.05167 20.61083
344.04874 5.04639
344.05206 3.92306
344.05331 5.38611
344.06165 19.38417
344.06415 19.12333
344.07123 4.17222
344.07541 15.48
344.08789 28.44444
344.08957 29.66
344.09247 15.42
344.09457 34.45278
344.1004 6.49361
344.11667 18.69972
344.13501 36.07
344.14417 8.385
344.15457 14.88556
344.15747 16.62889
344.15875 13.18806
344.17624 1.85778
344.21042 26.84111
344.23291 30.70139
344.2308 34.37167
344.25793 4.68528
344.27002 25.72528
344.30753 30.51861
344.30084 8.49139
344.30124 12.98444
344.31876 8.70667
344.33627 27.98111
